127.0.0.1 - - [17/Jun/2016:12:11:29 +0530] "GET /portal/images/portalImage/easy-prescription-bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/login/login.action HTTP/1.1" 200 39011
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/struts/dojo/struts_dojo.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/struts/ajax/dojoRequire.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/struts/utils.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/struts/xhtml/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/struts/xhtml/validation.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/struts/css_xhtml/validation.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/header_img1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/header_img2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/header2_img2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/header_img4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/text_box_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/text_box_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/bullet_img1.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/blue_text_box_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/login_box_top_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/userid_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/blue_text_box_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/password_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/log-in_but.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/login_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/pro_lab_header_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/login_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/health-care-plus.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/gynosoft_table_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/health-care-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/pro-lab-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/gynosoft-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/bottom_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/easy-prescription-img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/blue_text_box_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/table_bg5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/box_top_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/blue_text_box_bg2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/blue_text_box_bg3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/login/login.action HTTP/1.1" 200 39011
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/bg7.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/table_bg3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/table_cel_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/table_bg1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:30 +0530] "GET /portal/images/portalImage/easy-prescription-bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/login/login.action HTTP/1.1" 200 39011
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/struts/dojo/struts_dojo.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/struts/ajax/dojoRequire.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/struts/xhtml/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/struts/utils.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/struts/xhtml/validation.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/struts/css_xhtml/validation.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/header_img1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/header_img2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/header2_img2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/header_img4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/text_box_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/text_box_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/bullet_img1.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/blue_text_box_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/blue_text_box_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/login_box_top_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/userid_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/password_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/log-in_but.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/login_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/login_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/pro_lab_header_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/health-care-plus.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/gynosoft_table_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/health-care-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/pro-lab-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/gynosoft-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/easy-prescription-img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/bottom_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/blue_text_box_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/table_bg5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/box_top_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/blue_text_box_bg3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/blue_text_box_bg2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/bg7.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/login/login.action HTTP/1.1" 200 39011
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/table_bg3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/table_cel_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/table_bg1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:55 +0530] "GET /portal/images/portalImage/easy-prescription-bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/login/login.action HTTP/1.1" 200 39011
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/struts/ajax/dojoRequire.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/struts/xhtml/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/struts/utils.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/struts/dojo/struts_dojo.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/struts/xhtml/validation.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/struts/css_xhtml/validation.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/images/portalImage/header_img1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/images/portalImage/header_img2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/images/portalImage/header2_img2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/images/portalImage/header_img4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/images/portalImage/text_box_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/images/portalImage/text_box_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/images/portalImage/bullet_img1.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/images/portalImage/blue_text_box_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/images/portalImage/blue_text_box_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/images/portalImage/login_box_top_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/images/portalImage/userid_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:56 +0530] "GET /portal/images/portalImage/password_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/login_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/log-in_but.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/login_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/pro_lab_header_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/health-care-plus.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/gynosoft_table_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/pro-lab-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/health-care-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/gynosoft-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/easy-prescription-img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/bottom_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/box_top_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/table_bg5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/blue_text_box_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/blue_text_box_bg2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/blue_text_box_bg3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/bg7.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/login/login.action HTTP/1.1" 200 39011
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/table_bg3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/table_cel_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/table_bg1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/images/portalImage/easy-prescription-bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/login/login.action HTTP/1.1" 200 39011
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/struts/dojo/struts_dojo.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/struts/ajax/dojoRequire.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/struts/xhtml/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/struts/utils.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/struts/xhtml/validation.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:57 +0530] "GET /portal/struts/css_xhtml/validation.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/header_img1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/header_img2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/header2_img2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/header_img4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/text_box_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/text_box_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/bullet_img1.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/blue_text_box_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/blue_text_box_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/userid_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/login_box_top_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/password_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/log-in_but.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/login_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/login_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/pro_lab_header_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/health-care-plus.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/gynosoft_table_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/health-care-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/pro-lab-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/gynosoft-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/easy-prescription-img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/bottom_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/table_bg5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/box_top_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/blue_text_box_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/blue_text_box_bg2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/blue_text_box_bg3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/login/login.action HTTP/1.1" 200 39011
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/bg7.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/table_bg3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/table_cel_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/easy-prescription-bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/table_bg1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/login/login.action HTTP/1.1" 200 39011
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/struts/dojo/struts_dojo.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/struts/ajax/dojoRequire.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/struts/xhtml/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/struts/utils.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/struts/xhtml/validation.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/struts/css_xhtml/validation.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/header_img1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/header_img2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/header2_img2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/text_box_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/text_box_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/bullet_img1.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/header_img4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/blue_text_box_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/blue_text_box_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/login_box_top_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/userid_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:58 +0530] "GET /portal/images/portalImage/password_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/log-in_but.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/login_left_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/pro_lab_header_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/login_right_corner.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/health-care-plus.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/gynosoft_table_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/health-care-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/pro-lab-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/gynosoft-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/easy-prescription-img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/bottom_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/blue_text_box_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/box_top_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/table_bg5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/blue_text_box_bg2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/blue_text_box_bg3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/bg7.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/login/login.action HTTP/1.1" 200 39011
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/table_bg3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/table_cel_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/table_bg1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/images/portalImage/easy-prescription-bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/login/login.action HTTP/1.1" 200 39011
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/struts/ajax/dojoRequire.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:11:59 +0530] "GET /portal/struts/dojo/struts_dojo.js HTTP/1.1" 304 -
